,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-0-pyramid-22-selectivity-2,1.35e+06,1.01,96.3,0,3.43,0,0,0,0,0,0,0,0,0,0.876,0.973,1.22e+06,1.75,43.8,0.9,0.937,720,0.000592,0.499,332,0.000273,1.8,45,210,1.74e+05,436,2.36905379747
eyes-0-pyramid-22-selectivity-2,1.24e+06,0.99,100,0,0.00413,0,0,0,0,0,0,0,0,0,1.01,0.99,1.26e+06,2.02,50.4,1.02,0.954,515,0.000408,0.559,206,0.000163,2.04,51,147,1.57e+05,249,2.13433912027
eyes-0-pyramid-22-selectivity-2,1.37e+06,1.02,96.8,0,3.02,0,0,0,0,0,0,0,0,0,1.13,0.987,1.57e+06,2.27,56.7,1.15,0.964,378,0.000241,0.557,163,0.000104,2.3,57.5,113,1.73e+05,194,2.36684978822
eyes-0-pyramid-22-selectivity-2,1.27e+06,1.02,99.8,0,0.156,0,0,0,0,0,0,0,0,0,0.987,1.02,1.23e+06,1.97,49.3,0.97,0.945,628,0.000511,0.594,234,0.00019,1.94,48.5,173,1.56e+05,300,2.1280286468
eyes-0-pyramid-22-selectivity-2,1.13e+06,1.01,94.6,0,5.01,0,0,0,0,0,0,0,0,0,0.764,0.954,9.05e+05,1.53,38.2,0.801,0.94,704,0.000777,0.597,254,0.000281,1.6,40,209,1.48e+05,395,2.02758092965
eyes-0-pyramid-22-selectivity-2,1.2e+06,1.01,100,0,0.000836,0,0,0,0,0,0,0,0,0,1.1,1.01,1.3e+06,2.2,54.9,1.09,0.956,492,0.000377,0.696,119,9.15e-05,2.18,54.4,143,1.48e+05,167,2.03179251128
eyes-0-pyramid-22-selectivity-0,1.72e+05,1.03,98.1,0,1.92,0,0,0,0,0,0,0,0,0,1.22,1.01,2.09e+05,2.44,61,1.21,0.981,21.4,0.000103,0.56,8.29,3.97e-05,2.43,60.7,9.84,2.14e+04,17.3,1.6888925907
eyes-0-pyramid-22-selectivity-0,2.19e+05,1,93.4,0,6.6,0,0,0,0,0,0,0,0,0,1.19,0.937,2.8e+05,2.39,59.7,1.27,0.978,24.7,8.83e-05,0.47,12.6,4.49e-05,2.55,63.7,12.8,2.93e+04,27.5,2.33897212187
eyes-0-pyramid-22-selectivity-0,7.94e+04,1.05,64.8,0,21.3,0,0,0,0,0,0,0,0,0,0.713,0.678,8.36e+04,1.43,35.7,1.05,0.873,145,0.00173,0.929,10.3,0.000123,2.1,52.6,9.17,1.47e+04,16.5,1.21745729321
eyes-0-pyramid-22-selectivity-0,1.78e+05,1.02,99.6,0,0.376,0,0,0,0,0,0,0,0,0,0.971,1.01,1.71e+05,1.94,48.6,0.958,0.912,138,0.000808,0.651,36.2,0.000212,1.92,47.9,39.8,2.2e+04,38.7,1.78855614977
eyes-0-pyramid-22-selectivity-0,2.96e+05,1.01,92.1,0,7.8,0,0,0,0,0,0,0,0,0,1.07,0.928,3.42e+05,2.15,53.7,1.16,0.919,112,0.000328,0.539,47.7,0.000139,2.31,57.8,33.6,3.99e+04,71,3.10371766263
eyes-0-pyramid-22-selectivity-0,1.79e+05,1.05,91.6,0,8.17,0,0,0,0,0,0,0,0,0,0.89,0.958,1.67e+05,1.78,44.5,0.929,0.937,87.4,0.000524,0.412,47.2,0.000283,1.86,46.5,29.3,2.34e+04,60.6,1.90287511428
eyes-0-pyramid-22-selectivity-0,1.76e+05,0.995,100,0,0.00119,0,0,0,0,0,0,0,0,0,1.02,0.995,1.81e+05,2.05,51.2,1.03,0.94,81.6,0.000451,0.576,29,0.00016,2.06,51.5,25.3,2.21e+04,38.5,1.753429326
eyes-0-pyramid-22-selectivity-0,1.79e+05,1.03,100,0,0.0108,0,0,0,0,0,0,0,0,0,1.14,1.03,1.98e+05,2.27,56.8,1.1,0.944,75.6,0.000381,0.67,21.6,0.000109,2.21,55.2,20.8,2.18e+04,29.5,1.76696871157
eyes-0-pyramid-22-selectivity-0,1.26e+05,0.821,90.3,0,8.41,0,0,0,0,0,0,0,0,0,0.618,0.741,1.05e+05,1.24,30.9,0.835,0.921,106,0.00101,0.701,26.9,0.000256,1.67,41.7,25.3,2.12e+04,37.8,1.70726893642
eyes-0-pyramid-22-selectivity-0,1.1e+05,1.05,71.6,0,19.8,0,0,0,0,0,0,0,0,0,0.724,0.748,1.06e+05,1.45,36.2,0.968,0.954,55.7,0.000524,0.516,24.4,0.000229,1.94,48.4,17.4,1.83e+04,37.5,1.47613806687
eyes-0-pyramid-22-selectivity-0,1.87e+05,1.01,92.5,0,7.53,0,0,0,0,0,0,0,0,0,1.15,0.929,2.31e+05,2.3,57.5,1.24,0.951,60.8,0.000263,0.548,27,0.000117,2.47,61.9,17.8,2.51e+04,29,2.02666555612
eyes-0-pyramid-22-selectivity-0,1.77e+05,1.02,100,0,0.0221,0,0,0,0,0,0,0,0,0,1.07,1.02,1.86e+05,2.14,53.6,1.05,0.957,52.8,0.000284,0.477,24.7,0.000133,2.1,52.6,18.1,2.17e+04,38.3,1.72531882839
eyes-0-pyramid-22-selectivity-0,1.3e+05,0.983,84.3,0,15.5,0,0,0,0,0,0,0,0,0,0.708,0.828,1.11e+05,1.42,35.4,0.855,0.945,69.8,0.000626,0.549,26.3,0.000236,1.71,42.8,21,1.97e+04,52.2,1.59842919683
eyes-0-pyramid-22-selectivity-0,2.14e+05,1.02,94.7,0,5.29,0,0,0,0,0,0,0,0,0,1.11,0.964,2.46e+05,2.22,55.5,1.15,0.946,63.6,0.000258,0.465,29.7,0.00012,2.3,57.6,21,2.77e+04,49.4,2.26275724235
eyes-0-pyramid-22-selectivity-0,1.8e+05,1.01,100,0,0.000226,0,0,0,0,0,0,0,0,0,0.863,1.01,1.54e+05,1.73,43.2,0.856,0.907,152,0.00099,0.621,42.6,0.000277,1.71,42.8,43.6,2.23e+04,48.9,1.83981470877
eyes-0-pyramid-22-selectivity-0,2.23e+05,1,95,0,4.73,0,0,0,0,0,0,0,0,0,1.05,0.953,2.46e+05,2.1,52.5,1.1,0.939,80.1,0.000326,0.48,37.5,0.000153,2.2,55,24.3,2.92e+04,52.5,2.28238796324
eyes-0-pyramid-22-selectivity-0,8.48e+04,1.05,58.6,0,22.5,0,0,0,0,0,0,0,0,0,0.675,0.612,9.35e+04,1.35,33.7,1.1,0.971,34.2,0.000365,0.618,12.5,0.000134,2.2,55.1,10.4,1.73e+04,19.6,1.40691884505
eyes-0-pyramid-22-selectivity-0,1.79e+05,1.02,100,0,0.0106,0,0,0,0,0,0,0,0,0,1.22,1.02,2.13e+05,2.43,60.9,1.19,0.977,26.5,0.000124,0.584,9.27,4.34e-05,2.38,59.4,11.3,2.19e+04,18,1.75133679839
eyes-0-pyramid-22-selectivity-0,2.26e+05,1,92.6,0,7.12,0,0,0,0,0,0,0,0,0,1.04,0.93,2.52e+05,2.08,51.9,1.12,0.94,74.7,0.000296,0.552,31.6,0.000125,2.23,55.8,21.4,3.04e+04,49.9,2.43977877033
eyes-0-pyramid-22-selectivity-0,1.81e+05,1.03,98.9,0,1.08,0,0,0,0,0,0,0,0,0,1.06,1.01,1.89e+05,2.13,53.2,1.05,0.941,84,0.000444,0.606,24.5,0.000129,2.1,52.5,26.1,2.22e+04,34.2,1.77337770883
eyes-0-pyramid-22-selectivity-0,2.11e+05,1.05,99.1,0,0.873,0,0,0,0,0,0,0,0,0,1.14,1.04,2.33e+05,2.28,57,1.1,0.922,108,0.000464,0.708,25.1,0.000108,2.2,55,28.8,2.55e+04,36.1,2.03114236059
eyes-0-pyramid-22-selectivity-0,6.13e+05,0.982,90.3,0,9.66,0,0,0,0,0,0,0,0,0,0.864,0.887,5.97e+05,1.73,43.2,0.974,0.842,413,0.000692,0.431,169,0.000284,1.95,48.7,155,8.63e+04,218,6.72488000916
eyes-0-pyramid-22-selectivity-0,1.88e+05,1.05,100,0,0.0116,0,0,0,0,0,0,0,0,0,1,1.04,1.8e+05,2,50,0.957,0.935,91.2,0.000508,0.526,35.2,0.000196,1.91,47.8,31.9,2.24e+04,48,1.80473222965
eyes-0-pyramid-22-selectivity-0,1.84e+05,1.05,100,0,0.0397,0,0,0,0,0,0,0,0,0,1.13,1.04,1.99e+05,2.26,56.5,1.08,0.948,62.1,0.000312,0.642,20.3,0.000102,2.16,54.1,16.6,2.2e+04,38.4,1.8570384792
eyes-0-pyramid-22-selectivity-0,1.84e+05,0.993,100,0,0.00911,0,0,0,0,0,0,0,0,0,1.16,0.993,2.14e+05,2.31,57.8,1.16,0.954,55.8,0.000261,0.652,15.4,7.21e-05,2.33,58.2,16.1,2.31e+04,22.5,1.84772132125
eyes-0-pyramid-22-selectivity-0,1.87e+05,1.05,100,0,0.0211,0,0,0,0,0,0,0,0,0,1.25,1.04,2.24e+05,2.5,62.5,1.2,0.976,27.2,0.000122,0.535,12.3,5.5e-05,2.39,59.8,11.6,2.25e+04,21.7,1.77055600093
eyes-0-pyramid-22-selectivity-0,2.04e+05,1.05,97.8,0,2.15,0,0,0,0,0,0,0,0,0,1.17,1.02,2.34e+05,2.34,58.5,1.15,0.95,68.1,0.000291,0.603,20.8,8.9e-05,2.29,57.3,25.7,2.5e+04,33.7,2.00190820812
eyes-0-pyramid-22-selectivity-0,1.77e+05,0.991,100,0,0.0069,0,0,0,0,0,0,0,0,0,1.11,0.991,1.98e+05,2.22,55.4,1.12,0.943,68.7,0.000347,0.598,26.3,0.000133,2.23,55.9,15.9,2.23e+04,29.5,1.78152748424
eyes-0-pyramid-22-selectivity-0,1.72e+05,1.01,100,0,0.00022,0,0,0,0,0,0,0,0,0,1.19,1.01,2.03e+05,2.38,59.5,1.18,0.98,23.3,0.000115,0.572,8.51,4.19e-05,2.37,59.1,10.3,2.14e+04,17.7,1.69129175193
eyes-0-pyramid-22-selectivity-0,2.46e+05,1.01,100,0,0.000337,0,0,0,0,0,0,0,0,0,0.921,1.01,2.24e+05,1.84,46.1,0.909,0.904,169,0.000757,0.514,60.1,0.000269,1.82,45.5,56,3.04e+04,68.1,2.43512019135
eyes-0-pyramid-22-selectivity-1,6.97e+05,1.02,100,0,0.00724,0,0,0,0,0,0,0,0,0,1.12,1.02,7.66e+05,2.23,55.8,1.1,0.96,231,0.000301,0.591,90.4,0.000118,2.2,54.9,58.5,8.58e+04,106,1.97139052593
eyes-0-pyramid-22-selectivity-1,6.22e+05,1.01,93.4,0,5.8,0,0,0,0,0,0,0,0,0,0.814,0.945,5.37e+05,1.63,40.7,0.862,0.935,467,0.00087,0.653,123,0.000229,1.72,43.1,137,8.24e+04,153,1.90318517511
eyes-0-pyramid-22-selectivity-1,7.2e+05,1.01,100,0,0.00546,0,0,0,0,0,0,0,0,0,1.06,1.01,7.6e+05,2.12,53,1.05,0.971,173,0.000228,0.405,92,0.000121,2.11,52.7,68,8.96e+04,144,2.0568898352
eyes-0-pyramid-22-selectivity-1,6.7e+05,0.998,99.4,0,0.64,0,0,0,0,0,0,0,0,0,1.15,0.991,7.76e+05,2.3,57.4,1.16,0.973,152,0.000196,0.763,34.6,4.46e-05,2.32,57.9,38.8,8.45e+04,65.4,1.94583741094
eyes-0-pyramid-22-selectivity-1,7.09e+05,0.968,99.4,0,0.579,0,0,0,0,0,0,0,0,0,1.04,0.963,7.63e+05,2.07,51.8,1.08,0.941,373,0.000489,0.75,81.7,0.000107,2.15,53.8,88.8,9.2e+04,115,2.13689700661
eyes-0-pyramid-22-selectivity-1,7.13e+05,1.01,100,0,0.0112,0,0,0,0,0,0,0,0,0,1.2,1.01,8.42e+05,2.39,59.8,1.18,0.987,72.5,8.62e-05,0.538,31.1,3.7e-05,2.36,59,35.1,8.8e+04,61.2,2.03340491711
eyes-0-pyramid-22-selectivity-1,8.04e+05,1.01,98.4,0,1.56,0,0,0,0,0,0,0,0,0,1.07,0.993,8.66e+05,2.14,53.5,1.08,0.944,340,0.000393,0.647,113,0.00013,2.15,53.8,86,1.01e+05,166,2.32737625199
eyes-0-pyramid-22-selectivity-1,7.03e+05,1.03,99.7,0,0.282,0,0,0,0,0,0,0,0,0,1.13,1.03,7.7e+05,2.25,56.3,1.1,0.948,324,0.000421,0.749,71,9.22e-05,2.19,54.8,78,8.55e+04,100,1.97193156107
eyes-0-pyramid-22-selectivity-1,7.54e+05,1,94.9,0,4.79,0,0,0,0,0,0,0,0,0,0.89,0.952,7.05e+05,1.78,44.5,0.935,0.932,471,0.000668,0.586,163,0.000231,1.87,46.8,147,9.9e+04,206,2.28656274886
eyes-0-pyramid-22-selectivity-1,8.4e+05,1.01,98.5,0,1.51,0,0,0,0,0,0,0,0,0,1.19,0.995,1e+06,2.38,59.4,1.19,0.981,103,0.000103,0.519,47.6,4.75e-05,2.39,59.7,50.9,1.05e+05,101,2.43419519526
eyes-0-pyramid-22-selectivity-1,6.81e+05,1.02,100,0,0.0134,0,0,0,0,0,0,0,0,0,1.14,1.02,7.67e+05,2.29,57.2,1.13,0.968,187,0.000244,0.656,55.5,7.24e-05,2.25,56.3,55.3,8.38e+04,76.7,1.92584769966
eyes-0-pyramid-22-selectivity-1,4.36e+05,1.01,83.5,0,11.7,0,0,0,0,0,0,0,0,0,0.76,0.843,3.93e+05,1.52,38,0.901,0.95,290,0.000738,0.703,81.5,0.000208,1.8,45,62.3,6.46e+04,122,1.50315759732
eyes-0-pyramid-22-selectivity-1,6.98e+05,1.01,100,0,0.00654,0,0,0,0,0,0,0,0,0,1.19,1.01,8.18e+05,2.38,59.4,1.17,0.947,291,0.000355,0.878,35,4.28e-05,2.34,58.6,37.1,8.6e+04,63,2.01313290973
eyes-0-pyramid-22-selectivity-1,7.13e+05,1.01,99.9,0,0.13,0,0,0,0,0,0,0,0,0,0.983,1.01,6.92e+05,1.97,49.2,0.971,0.947,333,0.00048,0.559,132,0.000191,1.94,48.6,104,8.8e+04,173,2.03904642512
eyes-0-pyramid-22-selectivity-1,7.72e+05,1.01,93,0,6.68,0,0,0,0,0,0,0,0,0,0.88,0.937,7.26e+05,1.76,44,0.94,0.933,471,0.000649,0.583,165,0.000228,1.88,47,138,1.03e+05,216,2.37185782056
eyes-0-pyramid-22-selectivity-1,3.47e+05,1,75.2,0,16.4,0,0,0,0,0,0,0,0,0,0.752,0.753,3.46e+05,1.5,37.6,0.998,0.979,119,0.000343,0.68,35.3,0.000102,2,49.9,37.5,5.76e+04,62.8,1.33761534648
eyes-0-pyramid-22-selectivity-1,6.52e+05,1.01,94.9,0,4.72,0,0,0,0,0,0,0,0,0,0.777,0.958,5.29e+05,1.55,38.9,0.811,0.922,554,0.00105,0.671,146,0.000276,1.62,40.6,137,8.51e+04,190,1.97190548819
eyes-0-pyramid-22-selectivity-1,7.35e+05,1.01,96,0,3.72,0,0,0,0,0,0,0,0,0,0.987,0.967,7.5e+05,1.97,49.3,1.02,0.941,405,0.000541,0.59,127,0.000169,2.04,51,121,9.5e+04,147,2.20570450374
eyes-0-pyramid-22-selectivity-1,6.51e+05,1,92.8,0,6.64,0,0,0,0,0,0,0,0,0,0.753,0.932,5.26e+05,1.51,37.7,0.808,0.943,375,0.000714,0.529,156,0.000296,1.62,40.4,121,8.73e+04,233,2.0096536211
eyes-0-pyramid-22-selectivity-1,8.67e+05,1.01,98.1,0,1.92,0,0,0,0,0,0,0,0,0,1.1,0.992,9.59e+05,2.2,54.9,1.11,0.954,264,0.000276,0.54,113,0.000118,2.21,55.3,77.7,1.09e+05,180,2.52389219248
eyes-0-pyramid-22-selectivity-1,7.47e+05,1.01,100,0,0.00381,0,0,0,0,0,0,0,0,0,1.04,1.01,7.73e+05,2.08,52.1,1.04,0.946,339,0.000438,0.605,122,0.000158,2.07,51.8,94.1,9.28e+04,149,2.13669631405
eyes-0-pyramid-22-selectivity-1,7.33e+05,1.01,100,0,0.00709,0,0,0,0,0,0,0,0,0,1.07,1.01,7.81e+05,2.15,53.7,1.07,0.948,298,0.000382,0.704,82.7,0.000106,2.13,53.3,63.6,9.09e+04,146,2.09392649868
eyes-0-pyramid-22-selectivity-1,1.04e+06,0.983,94.4,0,5.64,0,0,0,0,0,0,0,0,0,1.09,0.928,1.21e+06,2.17,54.3,1.17,0.96,234,0.000193,0.452,109,9.01e-05,2.34,58.5,89.8,1.4e+05,232,3.19926720112
eyes-0-pyramid-22-selectivity-1,7.21e+05,1.03,99,0,0.979,0,0,0,0,0,0,0,0,0,1.15,1.02,8.13e+05,2.3,57.6,1.13,0.96,239,0.000294,0.71,64.1,7.88e-05,2.26,56.4,62.4,8.82e+04,98.9,2.0265160505
eyes-0-pyramid-22-selectivity-1,8.17e+05,0.969,99.4,0,0.597,0,0,0,0,0,0,0,0,0,0.926,0.963,7.86e+05,1.85,46.3,0.961,0.938,432,0.000549,0.572,156,0.000198,1.92,48.1,139,1.06e+05,209,2.47721503583
eyes-0-pyramid-22-selectivity-1,8.02e+05,0.99,92.9,0,7.09,0,0,0,0,0,0,0,0,0,1.08,0.92,9.39e+05,2.15,53.9,1.17,0.956,281,0.000299,0.602,91.4,9.73e-05,2.34,58.6,93,1.09e+05,134,2.50494361248
eyes-0-pyramid-22-selectivity-1,7.87e+05,1.01,95.3,0,4.33,0,0,0,0,0,0,0,0,0,1.12,0.961,9.18e+05,2.24,56.1,1.17,0.958,246,0.000267,0.605,94.9,0.000103,2.33,58.3,66.6,1.02e+05,115,2.36611135777
eyes-0-pyramid-22-selectivity-1,6.96e+05,0.984,95.4,0,4.23,0,0,0,0,0,0,0,0,0,0.855,0.939,6.33e+05,1.71,42.8,0.91,0.941,365,0.000576,0.474,177,0.000279,1.82,45.5,99.8,9.26e+04,219,2.1322071816
eyes-0-pyramid-22-selectivity-1,7.2e+05,1.03,100,0,0.00361,0,0,0,0,0,0,0,0,0,1.14,1.03,7.97e+05,2.29,57.2,1.11,0.965,223,0.00028,0.606,71.4,8.96e-05,2.21,55.3,80.9,8.71e+04,98.6,2.01439012572
eyes-0-pyramid-22-selectivity-1,7.8e+05,1.03,98.7,0,1.32,0,0,0,0,0,0,0,0,0,1.09,1.02,8.33e+05,2.18,54.5,1.07,0.95,307,0.000369,0.592,116,0.00014,2.14,53.4,87.2,9.56e+04,159,2.21501622705
eyes-1-pyramid-18-selectivity-2,1.04e+06,0.999,100,0,0.00666,0,0,0,0,0,0,0,0,0,1.18,0.999,1.22e+06,2.35,58.8,1.18,0.983,137,0.000112,0.689,40.3,3.3e-05,2.35,58.9,49.6,1.3e+05,87.7,2.05527873609
eyes-1-pyramid-18-selectivity-2,1.11e+06,1.02,90.5,0,9.17,0,0,0,0,0,0,0,0,0,0.751,0.923,9.04e+05,1.5,37.6,0.814,0.934,676,0.000747,0.54,272,0.000301,1.63,40.7,218,1.5e+05,419,2.39139384975
eyes-1-pyramid-18-selectivity-2,1.16e+06,0.99,94.9,0,4.7,0,0,0,0,0,0,0,0,0,1.11,0.94,1.37e+06,2.22,55.5,1.18,0.959,352,0.000256,0.616,132,9.6e-05,2.36,59,91.7,1.55e+05,165,2.45055044053
eyes-1-pyramid-18-selectivity-2,1.03e+06,1.02,100,0,0.00588,0,0,0,0,0,0,0,0,0,1.08,1.02,1.09e+06,2.16,54,1.06,0.967,283,0.00026,0.523,124,0.000114,2.11,52.8,94.7,1.26e+05,194,1.99875144088
eyes-1-pyramid-18-selectivity-2,1.24e+06,1,94,0,5.61,0,0,0,0,0,0,0,0,0,0.89,0.942,1.17e+06,1.78,44.5,0.945,0.934,702,0.000599,0.539,266,0.000227,1.89,47.3,243,1.65e+05,359,2.61165793613
eyes-1-pyramid-18-selectivity-2,1.28e+06,0.973,98.7,0,1.24,0,0,0,0,0,0,0,0,0,1.04,0.961,1.39e+06,2.09,52.2,1.09,0.941,519,0.000373,0.684,152,0.000109,2.17,54.3,122,1.67e+05,269,2.65052865639
eyes-1-pyramid-18-selectivity-2,1.32e+06,1.01,98.2,0,1.8,0,0,0,0,0,0,0,0,0,1.09,0.991,1.46e+06,2.18,54.6,1.1,0.965,304,0.000209,0.406,161,0.000111,2.21,55.1,121,1.67e+05,279,2.64706431798
eyes-1-pyramid-18-selectivity-2,1.11e+06,0.969,96.6,0,3.17,0,0,0,0,0,0,0,0,0,0.844,0.936,1e+06,1.69,42.2,0.901,0.948,501,0.0005,0.412,266,0.000265,1.8,45.1,171,1.48e+05,359,2.36674089779
eyes-1-pyramid-18-selectivity-2,1.21e+06,0.998,98.8,0,1.15,0,0,0,0,0,0,0,0,0,1.05,0.986,1.3e+06,2.11,52.7,1.07,0.95,457,0.000352,0.573,181,0.000139,2.14,53.5,129,1.54e+05,254,2.44179460095
eyes-1-pyramid-18-selectivity-2,1.08e+06,1.01,100,0,0.013,0,0,0,0,0,0,0,0,0,1.12,1.01,1.2e+06,2.23,55.9,1.11,0.965,304,0.000253,0.538,133,0.000111,2.21,55.3,83.6,1.34e+05,159,2.125873848
eyes-1-pyramid-18-selectivity-2,1.06e+06,0.999,92.8,0,4.98,0,0,0,0,0,0,0,0,0,0.816,0.927,9.28e+05,1.63,40.8,0.88,0.93,806,0.000868,0.627,220,0.000237,1.76,44,266,1.42e+05,282,2.25490363118
eyes-1-pyramid-18-selectivity-2,1.13e+06,0.985,99.7,0,0.305,0,0,0,0,0,0,0,0,0,0.953,0.982,1.1e+06,1.91,47.7,0.97,0.934,634,0.000576,0.637,212,0.000193,1.94,48.5,154,1.44e+05,280,2.29890569464
eyes-1-pyramid-18-selectivity-2,1.15e+06,1.01,100,0,0.00635,0,0,0,0,0,0,0,0,0,1.02,1.01,1.16e+06,2.04,51,1.01,0.939,578,0.000497,0.635,196,0.000168,2.02,50.5,138,1.42e+05,233,2.25401346442
eyes-1-pyramid-18-selectivity-2,1.09e+06,1.01,99.2,0,0.725,0,0,0,0,0,0,0,0,0,1.11,1,1.2e+06,2.22,55.4,1.11,0.964,336,0.00028,0.614,109,9.07e-05,2.21,55.3,113,1.35e+05,158,2.15517678449
eyes-1-pyramid-18-selectivity-2,5.13e+05,1.03,79.2,0,16.2,0,0,0,0,0,0,0,0,0,0.789,0.812,4.98e+05,1.58,39.5,0.971,0.895,874,0.00175,0.952,41.4,8.31e-05,1.94,48.6,48.5,7.89e+04,85.1,1.26858569105
eyes-1-pyramid-18-selectivity-2,1.12e+06,1.01,92.2,0,7.32,0,0,0,0,0,0,0,0,0,0.901,0.929,1.09e+06,1.8,45.1,0.97,0.936,659,0.000604,0.569,242,0.000222,1.94,48.5,201,1.51e+05,316,2.39642638384
eyes-1-pyramid-18-selectivity-2,1.1e+06,1.01,96.6,0,2.74,0,0,0,0,0,0,0,0,0,0.79,0.973,8.96e+05,1.58,39.5,0.811,0.923,863,0.000963,0.639,257,0.000287,1.62,40.6,242,1.42e+05,336,2.25623229298
eyes-1-pyramid-18-selectivity-2,1.22e+06,0.999,98.3,0,1.68,0,0,0,0,0,0,0,0,0,1.05,0.982,1.31e+06,2.11,52.7,1.07,0.949,465,0.000354,0.604,171,0.00013,2.15,53.7,135,1.56e+05,254,2.46463705845
eyes-1-pyramid-18-selectivity-2,1.07e+06,0.992,99.5,0,0.483,0,0,0,0,0,0,0,0,0,1.12,0.987,1.21e+06,2.23,55.8,1.13,0.964,313,0.000259,0.686,93.2,7.69e-05,2.26,56.5,88.1,1.36e+05,140,2.15006511147
eyes-1-pyramid-18-selectivity-2,1.12e+06,0.989,95.2,0,4.63,0,0,0,0,0,0,0,0,0,0.989,0.941,1.18e+06,1.98,49.4,1.05,0.942,589,0.0005,0.574,195,0.000166,2.1,52.5,170,1.49e+05,218,2.41235206144
eyes-1-pyramid-18-selectivity-2,1.29e+06,1,99.2,0,0.841,0,0,0,0,0,0,0,0,0,1.17,0.992,1.53e+06,2.35,58.7,1.18,0.977,197,0.000129,0.576,79.2,5.17e-05,2.37,59.2,79.1,1.63e+05,151,2.58277971767
eyes-1-pyramid-18-selectivity-2,1.04e+06,1.01,100,0,0.0117,0,0,0,0,0,0,0,0,0,1.17,1.01,1.21e+06,2.35,58.7,1.16,0.978,181,0.00015,0.688,54.8,4.54e-05,2.33,58.2,56.8,1.29e+05,95.4,2.03693596394
eyes-1-pyramid-18-selectivity-2,6.56e+05,1.01,84.5,0,11.6,0,0,0,0,0,0,0,0,0,0.767,0.852,5.9e+05,1.53,38.3,0.9,0.965,311,0.000527,0.583,119,0.000202,1.8,45,92.5,9.62e+04,182,1.53640557199
eyes-1-pyramid-18-selectivity-2,1.03e+06,0.99,99.2,0,0.844,0,0,0,0,0,0,0,0,0,1.04,0.982,1.1e+06,2.09,52.2,1.06,0.951,469,0.000428,0.668,129,0.000117,2.13,53.2,138,1.31e+05,175,2.09043101706
eyes-1-pyramid-18-selectivity-2,1.17e+06,1.01,98.9,0,1.1,0,0,0,0,0,0,0,0,0,0.942,0.999,1.1e+06,1.88,47.1,0.943,0.941,598,0.000541,0.561,226,0.000204,1.89,47.1,180,1.47e+05,293,2.33257866704
eyes-1-pyramid-18-selectivity-2,1.06e+06,1.01,99.5,0,0.474,0,0,0,0,0,0,0,0,0,1.18,1.01,1.24e+06,2.35,58.8,1.17,0.98,167,0.000135,0.648,55.3,4.47e-05,2.34,58.5,61.7,1.31e+05,106,2.09102726858
eyes-1-pyramid-18-selectivity-2,1.12e+06,1.02,99.3,0,0.666,0,0,0,0,0,0,0,0,0,1.11,1.01,1.23e+06,2.23,55.7,1.1,0.952,450,0.000367,0.72,109,8.87e-05,2.2,55.1,116,1.38e+05,159,2.1928625064
eyes-1-pyramid-18-selectivity-2,1.09e+06,1.01,100,0,0.00317,0,0,0,0,0,0,0,0,0,1.08,1.01,1.16e+06,2.15,53.8,1.07,0.959,359,0.000309,0.614,128,0.00011,2.13,53.3,97.2,1.35e+05,212,2.14535993983
eyes-1-pyramid-18-selectivity-2,1.12e+06,1.01,100,0,0.0075,0,0,0,0,0,0,0,0,0,1.15,1.01,1.28e+06,2.3,57.5,1.14,0.952,427,0.000334,0.786,86.4,6.76e-05,2.28,57,85.3,1.39e+05,130,2.19946111907
eyes-1-pyramid-18-selectivity-2,1.07e+06,1.01,100,0,0.00385,0,0,0,0,0,0,0,0,0,1.1,1.01,1.16e+06,2.19,54.9,1.09,0.953,449,0.000387,0.723,102,8.81e-05,2.17,54.3,116,1.32e+05,146,2.1098925725
eyes-1-pyramid-18-selectivity-0,2.18e+05,1.01,89.1,0,10.6,0,0,0,0,0,0,0,0,0,0.843,0.903,2.03e+05,1.69,42.2,0.934,0.899,122,0.000602,0.403,66.2,0.000325,1.87,46.7,36.6,3.02e+04,79.5,2.19777541858
eyes-1-pyramid-18-selectivity-0,2.04e+05,1.05,96.5,0,3.38,0,0,0,0,0,0,0,0,0,1.2,1.01,2.42e+05,2.39,59.8,1.19,0.94,65.7,0.000271,0.653,20.9,8.61e-05,2.37,59.3,18.4,2.53e+04,30.8,1.88734948217
eyes-1-pyramid-18-selectivity-0,8.02e+04,0.996,62.3,0,24.6,0,0,0,0,0,0,0,0,0,0.658,0.621,8.5e+04,1.32,32.9,1.06,0.904,93.2,0.0011,0.912,8.1,9.53e-05,2.12,53,8.55,1.61e+04,17.6,1.23704797684
eyes-1-pyramid-18-selectivity-0,3.21e+05,1.04,100,0,0.0074,0,0,0,0,0,0,0,0,0,1.3,1.04,4.01e+05,2.6,65,1.25,0.932,70.6,0.000176,0.747,17.6,4.39e-05,2.49,62.4,16.1,3.85e+04,35.3,2.79688619692
eyes-1-pyramid-18-selectivity-0,4.31e+05,1,89.9,0,10.1,0,0,0,0,0,0,0,0,0,0.872,0.903,4.16e+05,1.74,43.6,0.966,0.864,278,0.000668,0.488,112,0.000269,1.93,48.3,106,5.96e+04,150,4.37007442949
